fold	up_size	down_size	degree	C1	C2	kernel	TP	FP	FN	TN	F1-score	AUPR	Precision	Recall	Specificity	Accuracy	AUROC	n_train	n_train_pos	n_train_neg	n_test	n_test_pos	n_test_neg	sample_size	train_time	pred_time
1	100	103	18	1.0	1.0	WD	929	4771	65	61389	0.2775619958171497	0.7906407819346307	0.16298245614035087	0.9346076458752515	0.9278869407496977	0.9279864192750991	0.9846123597692563	7648	3824	3824	67154	994	66160	203	142.98768711090088	2.931915521621704
1	100	103	19	1.0	1.0	WD	929	4664	65	61496	0.28207074540762106	0.8026396308763853	0.16610048274629	0.9346076458752515	0.9295042321644498	0.9295797718676475	0.9847958214827052	7648	3824	3824	67154	994	66160	203	147.51713585853577	3.223196029663086
1	100	103	20	1.0	1.0	WD	927	4551	67	61609	0.2864647713226205	0.8111739654395729	0.1692223439211391	0.9325955734406438	0.9312122128174123	0.931232689043095	0.984942499616806	7648	3824	3824	67154	994	66160	203	150.0281093120575	3.0160675048828125
1	100	103	21	1.0	1.0	WD	927	4462	67	61698	0.29045903180322735	0.8184246942229844	0.1720170718129523	0.9325955734406438	0.9325574365175332	0.9325580010125979	0.985067904403446	7648	3824	3824	67154	994	66160	203	152.1398570537567	2.968945264816284
1	100	103	22	1.0	1.0	WD	925	4381	69	61779	0.29365079365079366	0.8250610246008573	0.17433094609875613	0.9305835010060363	0.9337817412333737	0.9337344015248533	0.9851811443023315	7648	3824	3824	67154	994	66160	203	156.1060345172882	3.3412065505981445
1	100	103	23	1.0	1.0	WD	923	4274	71	61886	0.29817476982716845	0.8309311717355965	0.17760246295939966	0.9285714285714286	0.9353990326481257	0.9352979718259523	0.9852802881375313	7648	3824	3824	67154	994	66160	203	158.27055644989014	3.180612325668335
1	100	103	24	1.0	1.0	WD	923	4185	71	61975	0.3025237627007539	0.8370551844287514	0.18069694596711042	0.9285714285714286	0.9367442563482467	0.9366232837954552	0.9853754935903207	7648	3824	3824	67154	994	66160	203	160.1121048927307	3.502436399459839
1	100	103	25	1.0	1.0	WD	924	4117	70	62043	0.3062137531068765	0.8397915592894152	0.18329696488791905	0.9295774647887324	0.9377720677146312	0.9376507728504632	0.9854441491755856	7648	3824	3824	67154	994	66160	203	160.47982740402222	3.4450831413269043
1	100	103	26	1.0	1.0	WD	922	4055	72	62105	0.3088259922960978	0.8446065244389069	0.18525215993570424	0.9275653923541247	0.9387091898428053	0.9385442415939482	0.9855156483033631	7648	3824	3824	67154	994	66160	203	162.18546414375305	3.6225383281707764
1	100	103	27	1.0	1.0	WD	922	3965	72	62195	0.313552116986907	0.8471737618083754	0.18866380192347043	0.9275653923541247	0.9400695284159613	0.9398844447091759	0.9855781910325313	7648	3824	3824	67154	994	66160	203	163.82255935668945	3.283806085586548
