fold	up_size	down_size	degree	C1	C2	kernel	TP	FP	FN	TN	F1-score	AUPR	Precision	Recall	Specificity	Accuracy	AUROC	n_train	n_train_pos	n_train_neg	n_test	n_test_pos	n_test_neg	sample_size	train_time	pred_time
1	100	103	12	1.0	1.0	WD	934	5497	60	60663	0.25158249158249163	0.68285371611537	0.1452340227025346	0.9396378269617707	0.9169135429262394	0.9172499032075528	0.9825382007887713	7648	3824	3824	67154	994	66160	203	26.146924257278442	0.4544947147369385
2	100	103	12	1.0	1.0	WD	926	5410	47	62023	0.2533862361472157	0.7094565547252633	0.1461489898989899	0.9516957862281603	0.919772218350066	0.9202262959389528	0.9846923235089928	7690	3845	3845	68406	973	67433	203	26.95489811897278	0.5508019924163818
3	100	103	12	1.0	1.0	WD	920	6066	53	66405	0.23118482221384595	0.6274232657635855	0.13169195533924993	0.9455292908530318	0.9162975535041603	0.9166848210881761	0.9801451430768997	7690	3845	3845	73444	973	72471	203	25.7882559299469	0.5984086990356445
4	100	103	12	1.0	1.0	WD	871	5926	53	64885	0.2256184432068385	0.6990264790288312	0.12814476975136088	0.9426406926406926	0.9163124373331827	0.9166515647870634	0.9840090299517507	7788	3894	3894	71735	924	70811	203	23.159340381622314	0.5086023807525635
5	100	103	12	1.0	1.0	WD	909	5853	45	64773	0.23561430793157076	0.6578523603243196	0.1344276841171251	0.9528301886792453	0.917126837142129	0.9176026823134954	0.9855538825861637	7728	3864	3864	71580	954	70626	203	24.180880784988403	0.5743849277496338
1	100	103	13	1.0	1.0	WD	932	5362	62	60798	0.2557628979143798	0.7078483137793392	0.148077534159517	0.937625754527163	0.9189540507859734	0.9192304255889449	0.9830873390281227	7648	3824	3824	67154	994	66160	203	23.261539220809937	0.4815030097961426
2	100	103	13	1.0	1.0	WD	925	5235	48	62198	0.25935791392121127	0.7366036498843879	0.15016233766233766	0.9506680369989723	0.9223673868877256	0.9227699324620647	0.985220821904012	7690	3845	3845	68406	973	67433	203	23.12666082382202	0.4983367919921875
3	100	103	13	1.0	1.0	WD	919	5901	54	66570	0.23585268831002185	0.6567643954551093	0.13475073313782993	0.9445015416238438	0.918574326282237	0.9189178149338272	0.9807311661950815	7690	3845	3845	73444	973	72471	203	24.797988414764404	0.5318801403045654
4	100	103	13	1.0	1.0	WD	871	5727	53	65084	0.23158734379154483	0.725458525948099	0.13200969990906336	0.9426406926406926	0.9191227351682648	0.919425663901861	0.9845809902721965	7788	3894	3894	71735	924	70811	203	22.783649921417236	0.5161998271942139
5	100	103	13	1.0	1.0	WD	908	5663	46	64963	0.241328903654485	0.6834092108184014	0.13818292497336782	0.9517819706498952	0.9198170645371393	0.9202430846605197	0.9860989630854969	7728	3864	3864	71580	954	70626	203	25.584036111831665	0.5340991020202637
