fold	up_size	down_size	degree	C1	C2	kernel	TP	FP	FN	TN	F1-score	AUPR	Precision	Recall	Specificity	Accuracy	AUROC	n_train	n_train_pos	n_train_neg	n_test	n_test_pos	n_test_neg	sample_size	train_time	pred_time
2	0	3	3	1.0	1.0	WD	861	17447	112	49986	0.08931072039831958	0.04357940688269731	0.04702862136770811	0.8848920863309353	0.741269111562588	0.7433119901763003	0.817825989022883	7690	3845	3845	68406	973	67433	3	1.3371939659118652	0.015319108963012695
3	0	3	3	1.0	1.0	WD	869	19082	104	53389	0.0830625119480023	0.04061055375975624	0.04355671394917548	0.8931140801644398	0.7366946778711485	0.7387669516910844	0.8206851794834247	7690	3845	3845	73444	973	72471	3	1.3358333110809326	0.014019012451171875
4	0	3	3	1.0	1.0	WD	820	18735	104	52076	0.08008203525562772	0.038944491455917635	0.04193300946049604	0.8874458874458875	0.7354224626117412	0.7373806370669826	0.8138305608472673	7788	3894	3894	71735	924	70811	3	1.3189866542816162	0.014014244079589844
5	0	3	3	1.0	1.0	WD	858	18186	96	52440	0.0858085808580858	0.042157810045644215	0.04505356017643352	0.89937106918239	0.7425027610228527	0.744593461860855	0.8273152741689905	7728	3864	3864	71580	954	70626	3	1.3013780117034912	0.014446496963500977
1	0	4	4	1.0	1.0	WD	878	17090	116	49070	0.09260626516190275	0.05955888294608812	0.048864648263579696	0.8832997987927566	0.7416868198307134	0.7437829466599161	0.8390329051090095	7648	3824	3824	67154	994	66160	4	1.3263587951660156	0.015756845474243164
2	0	4	4	1.0	1.0	WD	861	17447	112	49986	0.08931072039831958	0.055422240093892614	0.04702862136770811	0.8848920863309353	0.741269111562588	0.7433119901763003	0.840743998203142	7690	3845	3845	68406	973	67433	4	1.4094414710998535	0.015341758728027344
3	0	4	4	1.0	1.0	WD	869	19082	104	53389	0.0830625119480023	0.041479817574933006	0.04355671394917548	0.8931140801644398	0.7366946778711485	0.7387669516910844	0.8132126650142638	7690	3845	3845	73444	973	72471	4	1.4011878967285156	0.01723957061767578
4	0	4	4	1.0	1.0	WD	820	18735	104	52076	0.08008203525562772	0.039628081780256896	0.04193300946049604	0.8874458874458875	0.7354224626117412	0.7373806370669826	0.8085279340327991	7788	3894	3894	71735	924	70811	4	1.3490979671478271	0.018805265426635742
5	0	4	4	1.0	1.0	WD	858	18186	96	52440	0.0858085808580858	0.05576936598052386	0.04505356017643352	0.89937106918239	0.7425027610228527	0.744593461860855	0.8478862969736768	7728	3864	3864	71580	954	70626	4	1.385411024093628	0.015442609786987305
1	0	5	5	1.0	1.0	WD	876	16439	118	49721	0.09569064394560052	0.0455352150272617	0.05059197227837135	0.8812877263581489	0.7515266021765418	0.7534473002352801	0.8121981587225895	7648	3824	3824	67154	994	66160	5	1.537149429321289	0.016854286193847656
2	0	5	5	1.0	1.0	WD	860	16709	113	50724	0.09276237730557652	0.0562803076886885	0.0489498548579885	0.8838643371017472	0.7522133080242611	0.7540858988977575	0.8383136234391629	7690	3845	3845	68406	973	67433	5	1.5064306259155273	0.01621723175048828
3	0	5	5	1.0	1.0	WD	868	18354	105	54117	0.08596187175043328	0.043643902883638744	0.04515659140568099	0.8920863309352518	0.746740075340481	0.7486656500190622	0.8278760276127322	7690	3845	3845	73444	973	72471	5	1.4534049034118652	0.015576839447021484
4	0	5	5	1.0	1.0	WD	816	17943	108	52868	0.08291418991007467	0.04416497208565692	0.04349912042219734	0.8831168831168831	0.7466071655533745	0.7483655119537186	0.8184254091175331	7788	3894	3894	71735	924	70811	5	1.4095613956451416	0.015193939208984375
5	0	5	5	1.0	1.0	WD	852	17460	102	53166	0.08844596698847712	0.062117284757405154	0.04652686762778506	0.8930817610062893	0.7527822614901027	0.7546521374685666	0.8349951119966332	7728	3864	3864	71580	954	70626	5	1.5243580341339111	0.013942241668701172
1	0	6	6	1.0	1.0	WD	854	15026	140	51134	0.10122081308521987	0.053449916014690575	0.05377833753148615	0.8591549295774648	0.7728839177750907	0.7741608839384102	0.8391512542607519	7648	3824	3824	67154	994	66160	6	1.6740784645080566	0.01764369010925293
2	0	6	6	1.0	1.0	WD	860	16113	113	51320	0.09584308480998553	0.04659562477748149	0.050668709126259356	0.8838643371017472	0.7610517105868047	0.7627985849194515	0.830241807219435	7690	3845	3845	68406	973	67433	6	1.7812585830688477	0.018238306045532227
3	0	6	6	1.0	1.0	WD	867	17877	106	54594	0.08794441345032206	0.04333809171713527	0.046254801536491676	0.8910585817060637	0.7533220184625574	0.7551467784979031	0.8348537487079035	7690	3845	3845	73444	973	72471	6	1.735332727432251	0.018431663513183594
4	0	6	6	1.0	1.0	WD	816	17226	108	53585	0.08604871875988612	0.044368742694641757	0.04522780179580978	0.8831168831168831	0.7567327110194744	0.7583606328849237	0.8381158572777813	7788	3894	3894	71735	924	70811	6	1.7794749736785889	0.019270896911621094
5	0	6	6	1.0	1.0	WD	851	16722	103	53904	0.09186592540616396	0.0469625233716562	0.048426563478062935	0.8920335429769392	0.763231671055985	0.7649483095836825	0.8360033684389753	7728	3864	3864	71580	954	70626	6	1.6457083225250244	0.018102645874023438
1	0	7	7	1.0	1.0	WD	875	15429	119	50731	0.10116776505954446	0.06617639592869881	0.05366781157998037	0.8802816901408451	0.7667926239419589	0.768472466271555	0.8636365654629103	7648	3824	3824	67154	994	66160	7	2.0329532623291016	0.020072221755981445
2	0	7	7	1.0	1.0	WD	841	14997	132	52436	0.10005353637499255	0.06128265622380162	0.05310013890642758	0.8643371017471737	0.7776014710898225	0.7788351898956232	0.8621679965568656	7690	3845	3845	68406	973	67433	7	2.169285535812378	0.019550085067749023
3	0	7	7	1.0	1.0	WD	865	16964	108	55507	0.0920114881395596	0.05958036503618438	0.04851646194402378	0.8890030832476875	0.7659201611679154	0.7675507869941725	0.8650350667254179	7690	3845	3845	73444	973	72471	7	2.0523135662078857	0.02050924301147461
4	0	7	7	1.0	1.0	WD	816	16787	108	54024	0.08808765585361904	0.0572450485489835	0.04635573481792876	0.8831168831168831	0.7629323127762636	0.7644803791733463	0.8674055810782448	7788	3894	3894	71735	924	70811	7	2.0671591758728027	0.02103114128112793
5	0	7	7	1.0	1.0	WD	851	15931	103	54695	0.09596301308073973	0.05216233022877459	0.05070909307591467	0.8920335429769392	0.7744315124741596	0.775998882369377	0.8618196074149946	7728	3864	3864	71580	954	70626	7	2.053269624710083	0.02202439308166504
1	0	8	8	1.0	1.0	WD	878	15381	116	50779	0.10177940068393902	0.08415434459611709	0.0540008610615659	0.8832997987927566	0.7675181378476421	0.7692319147035173	0.8914565537116289	7648	3824	3824	67154	994	66160	8	2.2324485778808594	0.020678997039794922
2	0	8	8	1.0	1.0	WD	842	14681	131	52752	0.10208535402521823	0.07806142264740673	0.05424209237905044	0.8653648509763617	0.7822876039921107	0.7834692863199134	0.8884825025743264	7690	3845	3845	68406	973	67433	8	2.1191887855529785	0.021148681640625
3	0	8	8	1.0	1.0	WD	867	16505	106	55966	0.09452166802943582	0.0690014729985479	0.04990789776652084	0.8910585817060637	0.7722537290778381	0.7738276782310332	0.891707358068152	7690	3845	3845	73444	973	72471	8	2.332227945327759	0.02213120460510254
4	0	8	8	1.0	1.0	WD	819	16105	105	54706	0.09177498879426266	0.07333180495963397	0.04839281493736705	0.8863636363636364	0.7725635847537812	0.7740294138147348	0.8918266498815425	7788	3894	3894	71735	924	70811	8	2.9184446334838867	0.022278547286987305
5	0	8	8	1.0	1.0	WD	849	15593	105	55033	0.09760864566567028	0.07443744806473662	0.05163605400802822	0.889937106918239	0.7792172854189675	0.780692930986309	0.8957472767792501	7728	3864	3864	71580	954	70626	8	2.382573366165161	0.021401405334472656
1	0	9	9	1.0	1.0	WD	880	14845	114	51315	0.10526945391470782	0.10676147670737682	0.055961844197138316	0.8853118712273642	0.7756197097944377	0.7772433511034339	0.908532695568818	7648	3824	3824	67154	994	66160	9	2.2019360065460205	0.023059368133544922
2	0	9	9	1.0	1.0	WD	847	14356	126	53077	0.10472304648862511	0.09693191570351053	0.05571268828520687	0.8705035971223022	0.7871072027049071	0.7882934245534018	0.9055752633244473	7690	3845	3845	68406	973	67433	9	2.2191567420959473	0.0236361026763916
3	0	9	9	1.0	1.0	WD	870	16191	103	56280	0.09648441832094931	0.0907842236103545	0.05099349393353262	0.894141829393628	0.7765864966676326	0.7781438919448832	0.9091467185449507	7690	3845	3845	73444	973	72471	9	2.1964945793151855	0.024447202682495117
4	0	9	9	1.0	1.0	WD	823	15650	101	55161	0.09461401391044433	0.0910228396453438	0.04996054149213865	0.8906926406926406	0.7789891401053509	0.7804279640342929	0.9089711692750062	7788	3894	3894	71735	924	70811	9	2.210195779800415	0.024433135986328125
5	0	9	9	1.0	1.0	WD	859	15186	95	55440	0.10106476851579506	0.09115256924765457	0.053536927391710815	0.90041928721174	0.7849800356809107	0.7865185806091087	0.9101621892769549	7728	3864	3864	71580	954	70626	9	2.506373882293701	0.023843050003051758
1	0	10	10	1.0	1.0	WD	889	14315	105	51845	0.1097666378565255	0.12461216696069807	0.05847145488029466	0.8943661971830986	0.783630592503023	0.7852696786490753	0.9168030021118245	7648	3824	3824	67154	994	66160	10	2.5760767459869385	0.026850223541259766
2	0	10	10	1.0	1.0	WD	860	14047	113	53386	0.10831234256926953	0.11572992814674511	0.05769101764271819	0.8838643371017472	0.7916895288656889	0.7930006139812297	0.9174297920227134	7690	3845	3845	68406	973	67433	10	2.4530398845672607	0.026736021041870117
3	0	10	10	1.0	1.0	WD	879	15639	94	56832	0.100508833114173	0.10502762209377652	0.05321467490010897	0.9033915724563206	0.7842033365070166	0.7857823647949458	0.9187994154319062	7690	3845	3845	73444	973	72471	10	2.210175037384033	0.02932000160217285
4	0	10	10	1.0	1.0	WD	825	15072	99	55739	0.09809167112537899	0.10683918270678237	0.05189658426118136	0.8928571428571429	0.7871517137167954	0.7885132780372204	0.9178061474050092	7788	3894	3894	71735	924	70811	10	2.294788122177124	0.026200056076049805
5	0	10	10	1.0	1.0	WD	868	14767	86	55859	0.10464765808668394	0.107159884112868	0.05551646945954589	0.909853249475891	0.7909126950414861	0.7924979044425817	0.9230780487715103	7728	3864	3864	71580	954	70626	10	3.8637421131134033	0.0268247127532959
1	0	11	11	1.0	1.0	WD	890	13469	104	52691	0.11593825311014133	0.14655249462966108	0.061982032174942546	0.8953722334004024	0.7964177750906892	0.7978824790779403	0.9260667390071993	7648	3824	3824	67154	994	66160	11	2.381112575531006	0.027681827545166016
2	0	11	11	1.0	1.0	WD	881	13460	92	53973	0.11505811675590964	0.14080748443373567	0.06143225716477233	0.9054470709146968	0.8003944656177242	0.8018887232114142	0.929658701692696	7690	3845	3845	68406	973	67433	11	6.006241321563721	0.03515982627868652
3	0	11	11	1.0	1.0	WD	887	14847	86	57624	0.10618303705033819	0.12490163238929297	0.056374729884326936	0.9116135662898253	0.795131845841785	0.7966750177005609	0.9286870434462193	7690	3845	3845	73444	973	72471	11	2.283773422241211	0.028142213821411133
4	0	11	11	1.0	1.0	WD	834	14330	90	56481	0.10367976131277971	0.1278815068120648	0.05499868108678449	0.9025974025974026	0.7976303116747397	0.7989823656513557	0.9298231754170803	7788	3894	3894	71735	924	70811	11	2.2540950775146484	0.02731156349182129
5	0	11	11	1.0	1.0	WD	871	14117	83	56509	0.1092711077656505	0.1288597526579814	0.058113157192420606	0.9129979035639413	0.800116104550732	0.8016205644034646	0.9338649908951402	7728	3864	3864	71580	954	70626	11	2.3522517681121826	0.027086734771728516
1	0	12	12	1.0	1.0	WD	904	12889	90	53271	0.12226956110096707	0.17052453848337654	0.06554049155368666	0.9094567404426559	0.8051844014510278	0.806727819638443	0.934742151518543	7648	3824	3824	67154	994	66160	12	2.450627565383911	0.02738499641418457
2	0	12	12	1.0	1.0	WD	892	12767	81	54666	0.12192454893384365	0.1635897692105645	0.06530492715425727	0.9167523124357657	0.8106713330268562	0.8121802181095226	0.9381671661638977	7690	3845	3845	68406	973	67433	12	2.541536331176758	0.028737545013427734
3	0	12	12	1.0	1.0	WD	889	13906	84	58565	0.11276002029426688	0.14596602339552034	0.06008786752281176	0.9136690647482014	0.8081163499882712	0.8095147323130548	0.9345235063937332	7690	3845	3845	73444	973	72471	12	2.4259629249572754	0.02794504165649414
4	0	12	12	1.0	1.0	WD	839	13602	85	57209	0.10920924178327367	0.15020562206049468	0.058098469635066825	0.908008658008658	0.8079112002372513	0.8092005297274691	0.9376434409480121	7788	3894	3894	71735	924	70811	12	3.058211088180542	0.029726505279541016
5	0	12	12	1.0	1.0	WD	876	13282	78	57344	0.11593435680254104	0.1477833438775054	0.061873145924565616	0.9182389937106918	0.8119389459972248	0.8133556859457949	0.9418675194654857	7728	3864	3864	71580	954	70626	12	2.9777283668518066	0.030603408813476562
1	0	13	13	1.0	1.0	WD	909	12327	85	53833	0.12775825720309206	0.1919595116453917	0.0686763372620127	0.9144869215291751	0.8136789600967352	0.8151710992643774	0.9415382789481752	7648	3824	3824	67154	994	66160	13	4.041627645492554	0.030642986297607422
2	0	13	13	1.0	1.0	WD	901	12172	72	55261	0.12829275238502064	0.1910540864802025	0.06892067620286085	0.9260020554984584	0.8194949060548989	0.8210098529368769	0.9439457770035191	7690	3845	3845	68406	973	67433	13	3.3045878410339355	0.029006481170654297
3	0	13	13	1.0	1.0	WD	898	13365	75	59106	0.11787870832239435	0.16967223825835567	0.06296010656944542	0.9229188078108942	0.8155814049757835	0.8170034311856653	0.9411231126040096	7690	3845	3845	73444	973	72471	13	2.676729917526245	0.030730724334716797
4	0	13	13	1.0	1.0	WD	845	13100	79	57711	0.11365929114264577	0.17222727676563834	0.06059519541054141	0.9145021645021645	0.8150004942734885	0.816282149578309	0.9441870090621697	7788	3894	3894	71735	924	70811	13	4.422902584075928	0.03144049644470215
5	0	13	13	1.0	1.0	WD	881	12667	73	57959	0.12150048269204246	0.16719750284009596	0.06502804842043106	0.9234800838574424	0.8206467873021267	0.8220173232746577	0.9476568439972665	7728	3864	3864	71580	954	70626	13	2.792299509048462	0.03494906425476074
1	0	14	14	1.0	1.0	WD	913	11790	81	54370	0.13331386434985762	0.22635500987017482	0.07187278595607337	0.9185110663983903	0.8217956469165659	0.8232272091014683	0.947761120836263	7648	3824	3824	67154	994	66160	14	3.3720040321350098	0.030218124389648438
2	0	14	14	1.0	1.0	WD	906	11612	67	55821	0.13431176339782075	0.21736348490556356	0.07237577887841508	0.9311408016443987	0.8277994453754096	0.8292693623366372	0.9495046577312194	7690	3845	3845	68406	973	67433	14	3.117924451828003	0.03160262107849121
3	0	14	14	1.0	1.0	WD	900	12760	73	59711	0.1230096357548008	0.19912664027247765	0.06588579795021962	0.9249743062692704	0.8239295718287315	0.8252682315778008	0.9459492837784368	7690	3845	3845	73444	973	72471	14	3.1583681106567383	0.03299117088317871
4	0	14	14	1.0	1.0	WD	846	12634	78	58177	0.11746737017495142	0.20015142383400977	0.06275964391691395	0.9155844155844156	0.8215813927214698	0.8227922213703214	0.9491549161321513	7788	3894	3894	71735	924	70811	14	3.7596492767333984	0.031415462493896484
5	0	14	14	1.0	1.0	WD	885	12111	69	58515	0.12688172043010754	0.20144101830916575	0.06809787626962142	0.9276729559748428	0.8285192422054201	0.8298407376362112	0.9537982757491688	7728	3864	3864	71580	954	70626	14	3.702136516571045	0.03218865394592285
1	0	15	15	1.0	1.0	WD	915	11119	79	55041	0.14046668713540067	0.2576301109214335	0.07603456872195447	0.920523138832998	0.8319377267230955	0.8332489501742264	0.9537927839102329	7648	3824	3824	67154	994	66160	15	3.49211049079895	0.031536102294921875
2	0	15	15	1.0	1.0	WD	917	10993	56	56440	0.14235814639447333	0.24861486493390886	0.07699412258606213	0.9424460431654677	0.8369789272314742	0.8384790807823875	0.955696407514023	7690	3845	3845	68406	973	67433	15	3.2666707038879395	0.0315248966217041
3	0	15	15	1.0	1.0	WD	901	11963	72	60508	0.1302305413023054	0.23820980378596784	0.07004042288557213	0.9260020554984584	0.8349270742779871	0.8361336528511519	0.9527901531665578	7690	3845	3845	73444	973	72471	15	3.7518413066864014	0.03352212905883789
4	0	15	15	1.0	1.0	WD	859	11751	65	59060	0.12693955962760456	0.2372895334254941	0.06812053925455987	0.9296536796536796	0.8340512067334171	0.8352826374851885	0.9555530602437157	7788	3894	3894	71735	924	70811	15	4.087863445281982	0.03368258476257324
5	0	15	15	1.0	1.0	WD	893	11314	61	59312	0.1357039738621685	0.23270858513818407	0.07315474727615302	0.9360587002096437	0.8398040381729108	0.8410868957809444	0.9579216436467146	7728	3864	3864	71580	954	70626	15	3.0654444694519043	0.03133106231689453
1	0	16	16	1.0	1.0	WD	913	9674	81	56486	0.15767204904585097	0.2880971349607936	0.086237838858978	0.9185110663983903	0.8537787182587666	0.8547368734550437	0.9603903575625458	7648	3824	3824	67154	994	66160	16	2.965202569961548	0.03924298286437988
2	0	16	16	1.0	1.0	WD	915	9344	58	58089	0.1629273504273504	0.2744093348615024	0.08918997953016863	0.9403905447070915	0.8614328296234781	0.8625559161477063	0.962665732431395	7690	3845	3845	68406	973	67433	16	3.0550711154937744	0.033054351806640625
3	0	16	16	1.0	1.0	WD	901	10342	72	62129	0.1475114603798297	0.24789020971813258	0.08013875300186783	0.9260020554984584	0.8572946419947289	0.8582048908011546	0.9577053701304741	7690	3845	3845	73444	973	72471	16	4.913250684738159	0.0332493782043457
4	0	16	16	1.0	1.0	WD	862	10176	62	60635	0.1441230563450928	0.2502424938404186	0.07809385758289546	0.9329004329004329	0.8562935137196198	0.8572802676517739	0.9611952975731202	7788	3894	3894	71735	924	70811	16	3.4584946632385254	0.037485599517822266
5	0	16	16	1.0	1.0	WD	890	9952	64	60674	0.1508986096982028	0.2594846090139982	0.08208817561335546	0.9329140461215933	0.8590887208676691	0.8600726459905002	0.9635995284102321	7728	3864	3864	71580	954	70626	16	4.49357795715332	0.03468799591064453
1	0	17	17	1.0	1.0	WD	921	9016	73	57144	0.16851157259171165	0.3085304235715031	0.0926839086243333	0.9265593561368209	0.8637243047158404	0.8646543765077285	0.9651274712969474	7648	3824	3824	67154	994	66160	17	3.5105888843536377	0.03560996055603027
2	0	17	17	1.0	1.0	WD	917	8594	56	58839	0.1749332315909958	0.3018777178415104	0.0964146777415624	0.9424460431654677	0.8725549804991621	0.8735491038797766	0.9666147323057934	7690	3845	3845	68406	973	67433	17	4.916082382202148	0.03522896766662598
3	0	17	17	1.0	1.0	WD	905	9592	68	62879	0.15780296425457713	0.2673031258202062	0.08621510907878441	0.9301130524152107	0.867643609167805	0.8684712161646969	0.9619094758433551	7690	3845	3845	73444	973	72471	17	3.764782428741455	0.03861880302429199
4	0	17	17	1.0	1.0	WD	872	9326	52	61485	0.15680632979679915	0.27724069869285395	0.08550696214944106	0.9437229437229437	0.8682972984423324	0.8692688366905973	0.9662035534993126	7788	3894	3894	71735	924	70811	17	4.079181671142578	0.03957366943359375
5	0	17	17	1.0	1.0	WD	890	9055	64	61571	0.16331773557207083	0.28453492301170075	0.08949220713926596	0.9329140461215933	0.8717894259904284	0.8726040793517742	0.9671630333606601	7728	3864	3864	71580	954	70626	17	3.400084972381592	0.03919196128845215
1	0	18	18	1.0	1.0	WD	926	8813	68	57347	0.17255194260691326	0.3263450183183739	0.09508163055755212	0.93158953722334	0.8667926239419589	0.8677517348184769	0.9669616170420345	7648	3824	3824	67154	994	66160	18	3.1602895259857178	0.03545832633972168
2	0	18	18	1.0	1.0	WD	913	8350	60	59083	0.17838999609222353	0.32569867314229783	0.09856418007125121	0.9383350462487153	0.8761733869173847	0.8770575680495863	0.9685556943286359	7690	3845	3845	68406	973	67433	18	3.100518226623535	0.03606128692626953
3	0	18	18	1.0	1.0	WD	905	9396	68	63075	0.16054638992371825	0.2897222981600054	0.08785554800504805	0.9301130524152107	0.8703481392557023	0.8711399161265726	0.9640456600827949	7690	3845	3845	73444	973	72471	18	3.0469722747802734	0.03821396827697754
4	0	18	18	1.0	1.0	WD	870	9100	54	61711	0.1597209473104461	0.3018603714121932	0.08726178535606821	0.9415584415584416	0.8714888929686065	0.8723914407193142	0.9680436141791016	7788	3894	3894	71735	924	70811	18	3.1298258304595947	0.0373988151550293
5	0	18	18	1.0	1.0	WD	889	8805	65	61821	0.16697971450037563	0.315281109960347	0.09170621002682071	0.9318658280922432	0.8753291988786	0.8760827046661078	0.9698293060661882	7728	3864	3864	71580	954	70626	18	3.0897786617279053	0.03685903549194336
1	0	19	19	1.0	1.0	WD	928	8514	66	57646	0.1778459179762361	0.3486299232692582	0.09828426180893879	0.9336016096579477	0.8713119709794438	0.8722339696816273	0.9693010770183373	7648	3824	3824	67154	994	66160	19	3.707470178604126	0.04042458534240723
2	0	19	19	1.0	1.0	WD	920	8021	53	59412	0.18559612668952993	0.35346191275070055	0.10289676769936248	0.9455292908530318	0.8810523037681847	0.8819694178873199	0.9706202459663476	7690	3845	3845	68406	973	67433	19	3.321321725845337	0.03882646560668945
3	0	19	19	1.0	1.0	WD	910	9182	63	63289	0.16448260280162674	0.31271975465241225	0.09017043202536662	0.935251798561151	0.8733010445557533	0.8741217798594848	0.9661738175796244	7690	3845	3845	73444	973	72471	19	3.119662046432495	0.039928436279296875
4	0	19	19	1.0	1.0	WD	869	8849	55	61962	0.16331516632211993	0.32976371171377994	0.08942169170611237	0.9404761904761905	0.8750335399867252	0.875876489858507	0.9696579505189751	7788	3894	3894	71735	924	70811	19	3.5002834796905518	0.04123735427856445
5	0	19	19	1.0	1.0	WD	891	8500	63	62126	0.1722571290478492	0.33022389555561854	0.09487807475242253	0.9339622641509434	0.8796477218021692	0.8803716121821737	0.9708406273433371	7728	3864	3864	71580	954	70626	19	3.1668074131011963	0.038516998291015625
1	0	20	20	1.0	1.0	WD	929	8367	65	57793	0.1805636540330418	0.37470656447873824	0.0999354561101549	0.9346076458752515	0.8735338573155985	0.8744378592488906	0.9711370779088071	7648	3824	3824	67154	994	66160	20	3.2856736183166504	0.03903651237487793
2	0	20	20	1.0	1.0	WD	920	7924	53	59509	0.18742996842212487	0.37894739917584735	0.10402532790592492	0.9455292908530318	0.8824907686147732	0.8833874221559512	0.9720677792333142	7690	3845	3845	68406	973	67433	20	3.892930746078491	0.037668704986572266
3	0	20	20	1.0	1.0	WD	914	9054	59	63417	0.16707796362306918	0.3470092767497445	0.09169341894060995	0.9393627954779034	0.875067268286625	0.8759190675889112	0.9684418970834605	7690	3845	3845	73444	973	72471	20	4.45854115486145	0.04102826118469238
4	0	20	20	1.0	1.0	WD	872	8760	52	62051	0.165214096248579	0.35051935915084037	0.09053156146179402	0.9437229437229437	0.8762904068576916	0.87715898794173	0.9711919865215257	7788	3894	3894	71735	924	70811	20	3.476968288421631	0.04074811935424805
5	0	20	20	1.0	1.0	WD	892	8265	62	62361	0.17644149935713582	0.3514927048501636	0.097411816096975	0.9350104821802935	0.8829751083170504	0.883668622520257	0.9723674345406199	7728	3864	3864	71580	954	70626	20	3.7911782264709473	0.0392758846282959
1	0	21	21	1.0	1.0	WD	929	8149	65	58011	0.1844718030182685	0.40665492119337154	0.10233531614893149	0.9346076458752515	0.8768288996372431	0.8776841290168865	0.9727778323508158	7648	3824	3824	67154	994	66160	21	4.18121862411499	0.04297065734863281
2	0	21	21	1.0	1.0	WD	919	7749	54	59684	0.19064412405352144	0.40355109517161974	0.1060221504383941	0.9445015416238438	0.8850859371524328	0.8859310586790632	0.9731516764636343	7690	3845	3845	68406	973	67433	21	3.640287399291992	0.03976869583129883
3	0	21	21	1.0	1.0	WD	914	8956	59	63515	0.16858802914322607	0.36538159567720696	0.09260385005065856	0.9393627954779034	0.8764195333305737	0.8772534175698491	0.9695646625237613	7690	3845	3845	73444	973	72471	21	3.728346109390259	0.042092084884643555
4	0	21	21	1.0	1.0	WD	872	8524	52	62287	0.1689922480620155	0.37710221077626727	0.0928054491272882	0.9437229437229437	0.8796232223807036	0.880448874329128	0.9727583474600181	7788	3894	3894	71735	924	70811	21	3.7660305500030518	0.04059410095214844
5	0	21	21	1.0	1.0	WD	890	8107	64	62519	0.17887649482464077	0.3745803115651175	0.09892186284316995	0.9329140461215933	0.8852122447823748	0.8858480022352613	0.9737275978385804	7728	3864	3864	71580	954	70626	21	3.583153486251831	0.039871931076049805
1	0	22	22	1.0	1.0	WD	925	8087	69	58073	0.18488906656006396	0.4241673994809304	0.10264092321349312	0.9305835010060363	0.8777660217654172	0.8785478154689221	0.9735722451395191	7648	3824	3824	67154	994	66160	22	3.6618666648864746	0.04031062126159668
2	0	22	22	1.0	1.0	WD	922	7612	51	59821	0.19396234353634165	0.4215773314904836	0.1080384344973049	0.947584789311408	0.8871175833790578	0.8879776627781188	0.9742394601598308	7690	3845	3845	68406	973	67433	22	3.924381971359253	0.04747653007507324
