fold	up_size	down_size	degree	C1	C2	kernel	TP	FP	FN	TN	F1-score	AUPR	Precision	Recall	Specificity	Accuracy	AUROC	n_train	n_train_pos	n_train_neg	n_test	n_test_pos	n_test_neg	sample_size	train_time	pred_time
1	40	255	295	1.1	1.1	WD	794	31	200	66129	0.8730071467839472	0.8780160473371981	0.9624242424242424	0.7987927565392354	0.9995314389359129	0.9965601453375823	0.9853786336519723	7648	3824	3824	67154	994	66160	295	47.10347867012024	3.6150388717651367
1	40	255	295	1.11	1.11	WD	795	31	199	66129	0.8736263736263736	0.8803761890302109	0.9624697336561744	0.7997987927565392	0.9995314389359129	0.996575036483307	0.985402887396933	7648	3824	3824	67154	994	66160	295	46.64491271972656	3.7332277297973633
1	40	255	295	1.12	1.12	WD	797	31	197	66129	0.8748627881448957	0.878109775500944	0.9625603864734299	0.8018108651911469	0.9995314389359129	0.9966048187747565	0.985414732956384	7648	3824	3824	67154	994	66160	295	42.748517990112305	3.4864163398742676
1	40	255	295	1.13	1.13	WD	798	33	196	66127	0.8745205479452055	0.8788839223855242	0.9602888086642599	0.8028169014084507	0.9995012091898428	0.9965899276290318	0.9854358086244187	7648	3824	3824	67154	994	66160	295	41.42192792892456	3.4756157398223877
1	40	255	295	1.14	1.14	WD	798	34	196	66126	0.8740416210295728	0.8804535529934846	0.9591346153846154	0.8028169014084507	0.9994860943168078	0.996575036483307	0.9854590587661398	7648	3824	3824	67154	994	66160	295	42.32206606864929	3.410520076751709
1	40	255	295	1.15	1.15	WD	798	34	196	66126	0.8740416210295728	0.8791893138217602	0.9591346153846154	0.8028169014084507	0.9994860943168078	0.996575036483307	0.9854718775166111	7648	3824	3824	67154	994	66160	295	41.56622290611267	3.4765892028808594
1	40	255	295	1.16	1.16	WD	798	35	196	66125	0.8735632183908048	0.8801733400190164	0.957983193277311	0.8028169014084507	0.9994709794437727	0.9965601453375823	0.9854954926049647	7648	3824	3824	67154	994	66160	295	40.68336009979248	3.450659990310669
1	40	255	295	1.17	1.17	WD	799	36	195	66124	0.8737014762165117	0.8795544138224273	0.9568862275449102	0.8038229376257545	0.9994558645707377	0.9965601453375823	0.9855115198445814	7648	3824	3824	67154	994	66160	295	41.332972288131714	3.4429931640625
1	40	255	295	1.18	1.18	WD	799	37	195	66123	0.8732240437158469	0.879557905454481	0.9557416267942583	0.8038229376257545	0.9994407496977026	0.9965452541918576	0.9855323978331902	7648	3824	3824	67154	994	66160	295	41.82885694503784	3.3531723022460938
1	40	255	295	1.19	1.19	WD	799	37	195	66123	0.8732240437158469	0.87676280307335	0.9557416267942583	0.8038229376257545	0.9994407496977026	0.9965452541918576	0.9855458704463784	7648	3824	3824	67154	994	66160	295	41.243133783340454	3.409219980239868
1	40	255	295	1.2	1.2	WD	799	38	195	66122	0.8727471327143638	0.8781558087504212	0.954599761051374	0.8038229376257545	0.9994256348246675	0.9965303630461327	0.9855689685270024	7648	3824	3824	67154	994	66160	295	41.685500621795654	3.5629642009735107
