fold	up_size	down_size	degree	C1	C2	kernel	TP	FP	FN	TN	F1-score	AUPR	Precision	Recall	Specificity	Accuracy	AUROC	n_train	n_train_pos	n_train_neg	n_test	n_test_pos	n_test_neg	sample_size	train_time	pred_time
4	40	287	327	2.0	2.0	WD	764	28	160	70783	0.8904428904428905	0.8875397680711299	0.9646464646464646	0.8268398268398268	0.9996045812091342	0.997379243047327	0.9870174956919953	7788	3894	3894	71735	924	70811	327	55.624531745910645	4.606665134429932
5	40	287	327	2.0	2.0	WD	765	52	189	70574	0.8639186900056466	0.8827581272894753	0.9363525091799265	0.8018867924528302	0.9992637272392604	0.9966331377479742	0.9883647887793028	7728	3864	3864	71580	954	70626	327	51.974488973617554	4.269433498382568
1	40	287	327	2.25	2.25	WD	783	31	211	66129	0.8661504424778761	0.8767133521930203	0.961916461916462	0.7877263581488934	0.9995314389359129	0.99639634273461	0.9855565679445477	7648	3824	3824	67154	994	66160	327	52.25419306755066	4.0577967166900635
2	40	287	327	2.25	2.25	WD	807	41	166	67392	0.886326194398682	0.8976278831934593	0.9516509433962265	0.829393627954779	0.9993919890854626	0.9969739496535391	0.9851964209947253	7690	3845	3845	68406	973	67433	327	57.65540957450867	4.191733121871948
3	40	287	327	2.25	2.25	WD	801	52	172	72419	0.8773274917853231	0.8844058612967095	0.9390386869871044	0.8232271325796505	0.9992824716093334	0.9969500571864277	0.9836221124165724	7690	3845	3845	73444	973	72471	327	48.5947699546814	4.3433520793914795
4	40	287	327	2.25	2.25	WD	764	28	160	70783	0.8904428904428905	0.8875397680711299	0.9646464646464646	0.8268398268398268	0.9996045812091342	0.997379243047327	0.9870174956919953	7788	3894	3894	71735	924	70811	327	53.104450941085815	4.754353761672974
5	40	287	327	2.25	2.25	WD	765	52	189	70574	0.8639186900056466	0.8827581272894753	0.9363525091799265	0.8018867924528302	0.9992637272392604	0.9966331377479742	0.9883647887793028	7728	3864	3864	71580	954	70626	327	61.184648513793945	4.9490015506744385
1	40	287	327	2.5	2.5	WD	783	31	211	66129	0.8661504424778761	0.8767133521930203	0.961916461916462	0.7877263581488934	0.9995314389359129	0.99639634273461	0.9855565679445477	7648	3824	3824	67154	994	66160	327	56.52531981468201	4.57123327255249
2	40	287	327	2.5	2.5	WD	807	41	166	67392	0.886326194398682	0.8976278831934593	0.9516509433962265	0.829393627954779	0.9993919890854626	0.9969739496535391	0.9851964209947253	7690	3845	3845	68406	973	67433	327	52.27226400375366	4.144363164901733
3	40	287	327	2.5	2.5	WD	801	52	172	72419	0.8773274917853231	0.8844058612967095	0.9390386869871044	0.8232271325796505	0.9992824716093334	0.9969500571864277	0.9836221124165724	7690	3845	3845	73444	973	72471	327	52.642053842544556	4.363407373428345
4	40	287	327	2.5	2.5	WD	764	28	160	70783	0.8904428904428905	0.8875397680711299	0.9646464646464646	0.8268398268398268	0.9996045812091342	0.997379243047327	0.9870174956919953	7788	3894	3894	71735	924	70811	327	54.55249905586243	4.604464054107666
5	40	287	327	2.5	2.5	WD	765	52	189	70574	0.8639186900056466	0.8827581272894753	0.9363525091799265	0.8018867924528302	0.9992637272392604	0.9966331377479742	0.9883647887793028	7728	3864	3864	71580	954	70626	327	51.573161602020264	4.797189712524414
